@RELATION DB 

@ATTRIBUTE name STRING 
@ATTRIBUTE cites_count.currentYear  NUMERIC 
@ATTRIBUTE cites_count.L5Y.mean  NUMERIC 
@ATTRIBUTE cites_count.L5Y.median  NUMERIC 
@ATTRIBUTE cites_count.L5Y.std  NUMERIC 
@ATTRIBUTE cites_count.speed.mean  NUMERIC 
@ATTRIBUTE cites_count.speed.median  NUMERIC 
@ATTRIBUTE cites_count.speed.std  NUMERIC 
@ATTRIBUTE cites_count.acc.mean  NUMERIC 
@ATTRIBUTE cites_count.acc.median  NUMERIC 
@ATTRIBUTE cites_count.acc.std  NUMERIC 
@ATTRIBUTE cites_publication.currentYear  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.mean  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.median  NUMERIC 
@ATTRIBUTE cites_publication.L5Y.std  NUMERIC 
@ATTRIBUTE cites_publication.speed.mean  NUMERIC 
@ATTRIBUTE cites_publication.speed.median  NUMERIC 
@ATTRIBUTE cites_publication.speed.std  NUMERIC 
@ATTRIBUTE cites_publication.acc.mean  NUMERIC 
@ATTRIBUTE cites_publication.acc.median  NUMERIC 
@ATTRIBUTE cites_publication.acc.std  NUMERIC 
@ATTRIBUTE authors_count.currentYear  NUMERIC 
@ATTRIBUTE authors_count.L5Y.mean  NUMERIC 
@ATTRIBUTE authors_count.L5Y.median  NUMERIC 
@ATTRIBUTE authors_count.L5Y.std  NUMERIC 
@ATTRIBUTE authors_count.speed.mean  NUMERIC 
@ATTRIBUTE authors_count.speed.median  NUMERIC 
@ATTRIBUTE authors_count.speed.std  NUMERIC 
@ATTRIBUTE authors_count.acc.mean  NUMERIC 
@ATTRIBUTE authors_count.acc.median  NUMERIC
@ATTRIBUTE authors_count.acc.std  NUMERIC 
@ATTRIBUTE authors_total.currentYear  NUMERIC 
@ATTRIBUTE authors_total.L5Y.mean  NUMERIC 
@ATTRIBUTE authors_total.L5Y.median  NUMERIC 
@ATTRIBUTE authors_total.L5Y.std  NUMERIC 
@ATTRIBUTE authors_total.speed.mean  NUMERIC 
@ATTRIBUTE authors_total.speed.median  NUMERIC 
@ATTRIBUTE authors_total.speed.std  NUMERIC 
@ATTRIBUTE authors_total.acc.mean  NUMERIC 
@ATTRIBUTE authors_total.acc.median  NUMERIC 
@ATTRIBUTE authors_total.acc.std  NUMERIC 
@ATTRIBUTE countries_count.currentYear  NUMERIC 
@ATTRIBUTE countries_count.L5Y.mean  NUMERIC 
@ATTRIBUTE countries_count.L5Y.median  NUMERIC 
@ATTRIBUTE countries_count.L5Y.std  NUMERIC 
@ATTRIBUTE countries_count.speed.mean  NUMERIC 
@ATTRIBUTE countries_count.speed.median  NUMERIC 
@ATTRIBUTE countries_count.speed.std  NUMERIC 
@ATTRIBUTE countries_count.acc.mean  NUMERIC 
@ATTRIBUTE countries_count.acc.median  NUMERIC 
@ATTRIBUTE countries_count.acc.std  NUMERIC 
@ATTRIBUTE countries_total.currentYear  NUMERIC 
@ATTRIBUTE countries_total.L5Y.mean  NUMERIC 
@ATTRIBUTE countries_total.L5Y.median  NUMERIC 
@ATTRIBUTE countries_total.L5Y.std  NUMERIC 
@ATTRIBUTE countries_total.speed.mean  NUMERIC 
@ATTRIBUTE countries_total.speed.median  NUMERIC 
@ATTRIBUTE countries_total.speed.std  NUMERIC 
@ATTRIBUTE countries_total.acc.mean  NUMERIC 
@ATTRIBUTE countries_total.acc.median  NUMERIC 
@ATTRIBUTE countries_total.acc.std  NUMERIC 
@ATTRIBUTE articles_count.currentYear  NUMERIC 
@ATTRIBUTE articles_count.L5Y.mean  NUMERIC 
@ATTRIBUTE articles_count.L5Y.median  NUMERIC 
@ATTRIBUTE articles_count.L5Y.std  NUMERIC 
@ATTRIBUTE articles_count.speed.mean  NUMERIC 
@ATTRIBUTE articles_count.speed.median  NUMERIC 
@ATTRIBUTE articles_count.speed.std  NUMERIC 
@ATTRIBUTE articles_count.acc.mean  NUMERIC 
@ATTRIBUTE articles_count.acc.median  NUMERIC 
@ATTRIBUTE articles_count.acc.std  NUMERIC 
@ATTRIBUTE conf_count.currentYear  NUMERIC 
@ATTRIBUTE conf_count.L5Y.mean  NUMERIC 
@ATTRIBUTE conf_count.L5Y.median  NUMERIC 
@ATTRIBUTE conf_count.L5Y.std  NUMERIC 
@ATTRIBUTE conf_count.speed.mean  NUMERIC 
@ATTRIBUTE conf_count.speed.median  NUMERIC 
@ATTRIBUTE conf_count.speed.std  NUMERIC 
@ATTRIBUTE conf_count.acc.mean  NUMERIC 
@ATTRIBUTE conf_count.acc.median  NUMERIC 
@ATTRIBUTE conf_count.acc.std  NUMERIC 
@ATTRIBUTE field_count.currentYear  NUMERIC 
@ATTRIBUTE field_count.L5Y.mean  NUMERIC 
@ATTRIBUTE field_count.L5Y.median  NUMERIC 
@ATTRIBUTE field_count.L5Y.std  NUMERIC 
@ATTRIBUTE field_count.speed.mean  NUMERIC 
@ATTRIBUTE field_count.speed.median  NUMERIC 
@ATTRIBUTE field_count.speed.std  NUMERIC 
@ATTRIBUTE field_count.acc.mean  NUMERIC 
@ATTRIBUTE field_count.acc.median  NUMERIC 
@ATTRIBUTE field_count.acc.std  NUMERIC 
@ATTRIBUTE field_total.currentYear  NUMERIC 
@ATTRIBUTE field_total.L5Y.mean  NUMERIC 
@ATTRIBUTE field_total.L5Y.median  NUMERIC 
@ATTRIBUTE field_total.L5Y.std  NUMERIC 
@ATTRIBUTE field_total.speed.mean  NUMERIC 
@ATTRIBUTE field_total.speed.median  NUMERIC 
@ATTRIBUTE field_total.speed.std  NUMERIC 
@ATTRIBUTE field_total.acc.mean  NUMERIC 
@ATTRIBUTE field_total.acc.median  NUMERIC 
@ATTRIBUTE field_total.acc.std  NUMERIC 
@ATTRIBUTE access_open_count.currentYear  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.mean  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.median  NUMERIC 
@ATTRIBUTE access_open_count.L5Y.std  NUMERIC 
@ATTRIBUTE access_open_count.speed.mean  NUMERIC 
@ATTRIBUTE access_open_count.speed.median  NUMERIC 
@ATTRIBUTE access_open_count.speed.std  NUMERIC 
@ATTRIBUTE access_open_count.acc.mean  NUMERIC 
@ATTRIBUTE access_open_count.acc.median  NUMERIC 
@ATTRIBUTE access_open_count.acc.std  NUMERIC 
@ATTRIBUTE access_closed_count.currentYear  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.mean  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.median  NUMERIC 
@ATTRIBUTE access_closed_count.L5Y.std  NUMERIC 
@ATTRIBUTE access_closed_count.speed.mean  NUMERIC 
@ATTRIBUTE access_closed_count.speed.median  NUMERIC 
@ATTRIBUTE access_closed_count.speed.std  NUMERIC 
@ATTRIBUTE access_closed_count.acc.mean  NUMERIC 
@ATTRIBUTE access_closed_count.acc.median  NUMERIC 
@ATTRIBUTE access_closed_count.acc.std  NUMERIC 
@ATTRIBUTE sponsor_count.currentYear  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.mean  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.median  NUMERIC 
@ATTRIBUTE sponsor_count.L5Y.std  NUMERIC 
@ATTRIBUTE sponsor_count.speed.mean  NUMERIC 
@ATTRIBUTE sponsor_count.speed.median  NUMERIC 
@ATTRIBUTE sponsor_count.speed.std  NUMERIC 
@ATTRIBUTE sponsor_count.acc.mean  NUMERIC 
@ATTRIBUTE sponsor_count.acc.median  NUMERIC 
@ATTRIBUTE sponsor_count.acc.std  NUMERIC 
@ATTRIBUTE sponsor_total.currentYear  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.mean  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.median  NUMERIC 
@ATTRIBUTE sponsor_total.L5Y.std  NUMERIC 
@ATTRIBUTE sponsor_total.speed.mean  NUMERIC 
@ATTRIBUTE sponsor_total.speed.median  NUMERIC 
@ATTRIBUTE sponsor_total.speed.std  NUMERIC 
@ATTRIBUTE sponsor_total.acc.mean  NUMERIC 
@ATTRIBUTE sponsor_total.acc.median  NUMERIC 
@ATTRIBUTE sponsor_total.acc.std  NUMERIC 
@ATTRIBUTE publications.currentYear  NUMERIC 
@ATTRIBUTE publications.L5Y.mean  NUMERIC 
@ATTRIBUTE publications.L5Y.median  NUMERIC 
@ATTRIBUTE publications.L5Y.std  NUMERIC 
@ATTRIBUTE publications.speed.mean  NUMERIC 
@ATTRIBUTE publications.speed.median  NUMERIC 
@ATTRIBUTE publications.speed.std  NUMERIC 
@ATTRIBUTE publications.acc.mean  NUMERIC 
@ATTRIBUTE publications.acc.median  NUMERIC 
@ATTRIBUTE publications.acc.std  NUMERIC 

@DATA 
The Hong Kong Polytechnic University,3085,34506.833333333336,40162,17631.28787522026,10311.4,4236,5897.99964733807,4074.25,1223,5457.4029709652195,0.8159217,9.178534366666666,15.201133,5.423734364899961,3.0941628600000004,2.8275939999999995,0.7678281878603821,0.8950145500000001,0.9438053499999997,0.6168060693874401,3781,3975,3756.5,604.642318510153,597.6,587,410.4678306518064,375.75,326.5,216.77450841831012,51,51,51,0,0,0,0,0,0,0,1153,1292.3333333333333,1176.5,175.03110834617053,159.2,15,179.06244720767108,273.5,363.5,156.7521929671161,126,100,98,23.18045153428495,11.2,16,8.541662601625049,11,12,1.7320508075688772,8220,8338,7167,1760.6249837297362,1659.8,3214,980.0484477820471,868.25,883.5,442.87547629102244,3124,2921.1666666666665,2905,445.6517387178269,374.6,57,208.00346150965854,143.25,198.5,72.48232543179061,352,626.1666666666666,609,153.8889390292738,152.8,12,144.7320282453058,157.5,176.5,105.30550792812312,26,27.166666666666668,27.5,0.8975274678557508,1.2,1,0.7483314773547883,1,1,0.7071067811865476,7431,7669.833333333333,7362.5,1241.68050327861,1252.2,2535,749.2957760457481,538.5,309,297.87035770616717,650,590.6666666666666,595.5,156.2953045431059,133.4,171,50.341235582770516,35.5,35.5,4.924428900898052,3356,3427.5,3274,458.20619448744543,433.4,449,303.61857650677433,293.75,288,135.09510538875938,10,10,10,0,0,0,0,0,0,0,2104,1325,1907.5,490.1462366818023,373.2,310,203.90527212409197,304.75,308,69.34830567504876
Yonsei University,1837,45998.666666666664,47454.5,31228.24728066278,17779.6,18341,4227.732139102476,7092.25,5224.5,2954.7511210760204,0.4445789,8.284582083333335,14.999603,5.766350249219009,3.30494982,3.4210332,0.7580222701167992,1.2390692250000002,1.2321164500000004,0.2884867353854973,4132,5404.833333333333,5636,596.7535551260298,489,209,657.961093074659,485.75,88.5,637.2316592103691,51,51,51,0,0,0,0,0,0,0,1631,1992.5,1939,298.18995623595373,394,67,282.56751405637556,432.75,448.5,205.47673225939718,96,123.16666666666667,133.5,14.576426936057487,13.4,4,12.93986089569745,11,3,13.856406460551018,7990,10017.833333333334,9806,1214.8550553689752,1311.6,3632,1212.45710851972,1298.5,1697.5,829.338441168622,3604,4500.833333333333,4685.5,429.0258021248709,386.2,135,428.60489964534935,324.25,81.5,449.8807480877571,207,452.1666666666667,476.5,114.98900913662236,79.4,34,100.8456245952198,90.25,45,100.7307673950715,28,28,28,0,0,0,0,0,0,0,7276,9232.833333333334,9267,941.1137757406852,839.2,40,1064.3689961662733,830.75,1325,909.2998336632422,776,974.5,1098.5,134.58671306385833,136.2,198,104.85304001315365,118.25,49,100.7307673950715,2162,2745.8333333333335,2877,269.1297188263599,226.8,53,246.4316538109502,174.5,290.5,229.41501694527324,10,10,10,0,0,0,0,0,0,0,1568,1556.6666666666667,1741.5,454.87238747684927,401,40,231.6333309349067,309.25,300.5,152.07789944630352
University of Geneva,2425,54275.166666666664,59174.5,35026.97127175317,19413.4,22686,7544.105715059936,10215.5,4748,7135.704607815545,0.78074694,12.119761656666666,21.0121185,7.967737280887855,4.4045658119999995,3.582915,1.4837269580099928,2.0728142349999983,1.763580469999999,1.2346887129615438,3106,4328.5,4507,570.8592208241888,455.4,186,661.7143190229451,514.5,840,575.4900086013657,51,51,51,0,0,0,0,0,0,0,2920,5289.166666666667,5507.5,1237.9117384620854,1503.4,1840,883.6260747623963,1241.25,1328,476.0857984649406,150,145.5,149,8.460693430998036,6.8,4,3.54400902933387,4.75,4,2.0463381929681126,11569,16543.333333333332,17030,2695.342938394956,3246,2043,2273.0587321932535,1782.75,3152,2303.2044389285115,2354,3124.1666666666665,3233,368.5382913921187,336.2,209,395.41492131683646,321.5,537,359.57857277652124,325,420.1666666666667,435,64.01931132261751,88.2,52,53.51037282621006,52.5,17.5,49.002550954006466,28,28,28,0,0,0,0,0,0,0,4885,6937.833333333333,7207.5,965.858412098907,837,561,1113.0606452480476,922,367,893.904916643823,828,1143.3333333333333,1284,172.44677117559752,150.6,179,161.71283189654432,172,221,163.5405148579397,1617,2057.5,2083,222.0636170109818,228,295,280.4189722540185,189.25,151,186.50251338788976,10,10,10,0,0,0,0,0,0,0,769,932.3333333333334,693.5,260.1868986367727,353,466,214.9586006653374,297.5,295,82.25721852822402
University of Alberta,3226,68290.16666666667,14552,44652.21414598484,24899.4,23518,5614.907144379148,6817.75,6309.5,1842.249762518644,0.59575254,9.435770656666667,16.8584925,6.3147147282868215,3.456020691999999,4.0533,0.9540209459178547,1.0794115350000006,0.9560633700000001,0.6975665781454562,5415,7082.333333333333,7286.5,815.7717545708208,766.8,2649,966.4362162088091,836,348.5,692.0169795604729,51,51,51,0,0,0,0,0,0,0,2804,4941.5,5221.5,1175.9384550222005,1508.4,1587,812.4064499990137,1161,1507,479.8109002513386,128,137.83333333333334,139.5,13.221405203515834,12.8,26,8.280096617793781,9,14,7.842193570679061,13421,18018.5,18333.5,2658.803850731879,3323.6,1996,2550.2405063052383,1911.5,2700.5,1972.8046659514976,4346,5226.833333333333,5273.5,489.93347054019034,510.4,300,589.0088624121032,534,262.5,330.54122284519974,456,653.5,667.5,101.52298590302921,71.2,40,60.27072257738413,61.25,14.5,64.12634014194167,28,28,28,0,0,0,0,0,0,0,9219,11819.166666666666,12285.5,1320.161280130407,1284.4,191,1606.1680609450557,1221.5,1730.5,1156.9888720294591,1458,1921.3333333333333,2006,240.19968544710645,237,169,241.12486391909067,197.75,311,232.6589510420779,4340,5177.5,5279.5,455.5863438105522,539.2,302,513.4586254022811,430.25,362.5,360.3174815353815,10,10,10,0,0,0,0,0,0,0,2005,1847.3333333333333,1820.5,553.0426947553166,498.2,469,276.60903817482176,197.25,314.5,123.1774634419787
University of Helsinki,2854,69272.5,13761,45693.809401092105,25029.4,21814,11538.009665449237,16486,20427.5,11055.231634841488,0.6508552,11.736648366666666,20.658549999999998,7.9286882857196925,4.325912560000001,3.2727968,1.6867836900320963,2.2418348000000017,2.1205151000000004,1.619186285458724,4385,5749.166666666667,5936,648.1955509120857,496.8,402,715.4129996023277,641,170.5,704.4384288211426,51,51,51,0,0,0,0,0,0,0,4057,5595.5,5295,1237.6692813510401,1332.8,3624,1211.6529866261212,1104.25,1456,843.761925841644,153,155.83333333333334,156.5,13.72851857347406,14,17,3.687817782917155,4.5,4,2.29128784747792,18274,22744.833333333332,22834,3625.995836395232,3636.6,4648,3206.02935732036,4000,3584,2249.011560663929,3654,4535.333333333333,4689.5,421.14473627114097,317.8,287,456.9321174966803,430,255.5,442.68668378436683,268,337.1666666666667,352,39.4056538526587,47.8,44,37.52545802518605,40.75,28,35.64670391494843,28,28,28,0,0,0,0,0,0,0,7208,9388.833333333334,8268.5,1043.2959657845047,882.2,397,1183.2905644853254,1018,1647.5,1045.3905968584183,1957,2018.3333333333333,1986,231.65035913826875,223.8,213,118.79124546867922,105,74.5,100.71990865762339,2452,3365.1666666666665,3494,415.93004887307137,293,16,392.11375900368506,343.75,124,363.22814800067465,10,10,10,0,0,0,0,0,0,0,1280,1279.5,1357,329.3902194459736,327.6,478,211.22367291570328,161.5,212,69.85878613317011
Nagoya University,1441,36329,37750.5,23830.463284068428,14021.2,16179,2772.5684409947394,4452.25,4508.5,2968.2309019852214,0.4597958,7.646721433333334,8.969442,5.056330628324709,2.92308504,3.1260383000000003,0.7046283948423612,1.2317568,1.1305168000000005,0.5421236838634241,3134,4551,4722.5,651.8813798025936,496.4,282,742.8,554.5,918,734.2031394648214,51,51,51,0,0,0,0,0,0,0,2877,4969.5,5299,1163.612872336271,1516.4,1609,856.3306837898547,1143,1553.5,538.3284313502306,96,102.83333333333333,105,9.990273047097139,11.2,23,6.4,7,11,6.2048368229954285,7618,11569.166666666666,12556.5,1947.73718424455,1972.8,461,2049.427373682707,1635,2810.5,1749.8352779619001,2558,3434.5,3515.5,412.7819238613371,345.4,49,465.7984972066784,379.75,162,459.3840305234826,283,680.1666666666666,747,181.42713566486012,132.4,46,175.7095330367707,127.25,244,190.5811834888219,28,28,28,0,0,0,0,0,0,0,5408,7860.666666666667,8097.5,1154.7964707639562,968.6,388,1321.3987437560247,995.75,1693,1281.8126569432836,808,1213.5,1308,183.4436789135383,132.6,526,197.3186255780229,142.75,37.5,198.03329896762313,1734,2502.1666666666665,2646,352.90197726217906,299.8,163,365.95595363376725,268,57,385.4211981715588,10,10,10,0,0,0,0,0,0,0,1070,1202.3333333333333,1745.5,451.252577708858,475,319,354.99239428472265,245.75,358.5,124.33297028543957
Technical University of Denmark,2235,46228.666666666664,47562,30970.50339525587,16821.6,20910,5403.435558975419,5633,4644,5073.052039945973,0.757884,10.646151549999999,19.184624499999998,7.25553390409203,3.9434194,4.44261,1.1787117679342292,1.4437039250000003,1.4316960000000005,0.5984192924765683,2949,4190.833333333333,4346,577.8063160687055,454.4,19,633.2805381503524,584.5,278.5,639.9431615385854,51,51,51,0,0,0,0,0,0,0,738,1536.8333333333333,1748,533.699483688048,597,438,334.5612051628222,485.5,409,280.9150227381939,111,108,110.5,6.429100507328637,7,5,3.1622776601683795,3.25,1.5,3.344772040064913,7148,9524,8969,1172.8044736158424,1028,3642,1330.9219361029407,1212,537,1076.592309093837,2346,2846,2919,271.3933185126954,269.2,71,288.27167741559344,224.25,349.5,269.19451610313314,286,945.5,761,309.45530102638946,219.6,74,233.23001522102595,196.75,339,231.53549943799115,28,28,28,0,0,0,0,0,0,0,5960,8305.5,8556.5,1135.2284278211735,921.4,446,1249.4380496847373,1325.75,599,1167.222638359966,804,1043,1200.5,143.6442364547449,143.4,45,140.1322232750198,130.25,41.5,141.0396664062986,2429,3201.1666666666665,3317,354.57458861132295,283.4,12,375.40889707091384,350,167,383.9967447778692,10,10,10,0,0,0,0,0,0,0,993,806.3333333333334,575.5,300.1519985311146,235.8,326,131.86265582036486,113.75,134.5,23.434749838647733
Universidad Nacional Autónoma de México,1510,32622.833333333332,36604.5,20525.13694161923,11735.8,15013,4991.4711017895315,7532.5,2906.5,4966.8428855763095,0.3589256,5.5840025833333335,7.633432,3.6951979761723246,2.10110288,2.3209809999999997,0.6581652655724559,1.1102774249999998,1.0309896999999997,0.48397580731409673,4207,5751.5,5859,798.7683748538537,726.6,336,890.1327092068913,741.5,361,820.9535614150169,51,51,51,0,0,0,0,0,0,0,1374,1565.5,1517.5,239.87896253458047,317.4,404,235.6417620032578,375.75,333,133.9372520996306,123,127.5,125.5,10.012492197250394,10.6,17,4.223742416388576,6,7.5,4.847679857416329,9137,12004,13490.5,1783.0474848790016,1655,4851,1734.707006961118,2015.25,1180.5,1494.0877442439585,3665,4661,4688.5,568.0140843324222,546.2,224,595.4055424666452,497,900.5,584.7593522125148,214,454.8333333333333,474.5,125.29221399946962,104,52,49.165028221287535,66.75,39.5,42.681231238098086,28,28,28,0,0,0,0,0,0,0,7525,9973.5,9659.5,1359.665001633368,1338.8,4269,1491.0190340837369,1313.5,573.5,1209.732718413452,1393,1818.6666666666667,1840,271.4772345683684,270.6,116,260.6465806412967,236.5,77.5,253.160522198861,3151,3914.6666666666665,3952.5,409.0332776464798,402.6,227,451.75241006551363,389,202.5,393.7022986978867,10,10,10,0,0,0,0,0,0,0,1272,980.1666666666666,1174.5,485.03553707148325,388.2,384,275.2165692686398,244.25,195.5,87.65949748886312
The University of Adelaide,2570,56927.666666666664,69092.5,33948.30610730903,17802.2,27641,11891.678357574257,11114.25,12906.5,6291.476073824012,0.7703837,12.429312950000002,18.400298,7.590613688971944,4.036352260000001,3.7960852999999997,2.0428492111348087,2.184986925,2.1888903499999994,0.961887671285513,3336,4446.833333333333,4696.5,546.0230204752258,456.2,253,565.2338984880506,469.25,853.5,584.5025128260785,51,51,51,0,0,0,0,0,0,0,2888,5035,5361.5,1167.8435968342108,1445,2896,819.1734858990493,1153.75,1324.5,542.3234159613615,142,144.33333333333334,145,15.733898294941262,15.2,14,3.1874754901018454,4.25,4.5,2.165063509461097,9982,14147.5,16317.5,2600.9142463116054,2460.8,2483,2375.990437691196,2308,1399.5,2444.5374818153227,2674,3246,3373,323.9974279733303,332,342,319.60475590954525,302.25,163.5,265.18330924098524,297,422,441.5,57.381762491811514,43.6,23,46.119843885251825,43,31,35.33411948810951,28,28,28,0,0,0,0,0,0,0,5594,7280,7688,875.7143750485467,753,26,885.2536359710701,783,354.5,910.8861070408309,962,1252.3333333333333,1375,173.03821029536286,169.8,50,167.5164469537245,133,255.5,177.93397651938204,2626,3241.1666666666665,3390.5,301.0749722060751,254.8,246,291.01161488847833,257,57.5,313.87816107528096,10,10,10,0,0,0,0,0,0,0,1344,1278,1766,432.7231601536175,405.4,56,243.45397922400036,192.25,306,118.1003281113139
University of Southern California,2953,78425.5,14378,54266.711990409,30332.8,27292,8434.444128690402,15486.75,15079.5,4095.756119143326,0.59862155,10.832425758333331,20.060136999999997,7.584905278987804,4.246137689999999,3.840902,1.1516714097506127,2.0706496374999994,2.209058999999998,0.4288659427796099,4933,6959.166666666667,7299.5,927.2909318127846,694.4,2811,1064.3530617234114,748.75,1360.5,991.8624841680423,51,51,51,0,0,0,0,0,0,0,1105,1717.3333333333333,1650,430.331913243203,475.4,424,349.8551700346874,539.75,453,254.65994482839267,121,126.5,128,12.95826634495011,11.4,14,9.54148835350125,12.75,16,3.5619517121937516,9828,12640.166666666666,13504,1402.1638535571446,1351.8,3825,1263.3920056736151,1104.75,1943.5,1402.1232782819063,3698,4617.166666666667,4736,431.99012977407506,409.6,1362,485.9220513621501,337.5,141,392.8259792834481,407,982.8333333333334,1113,259.9419272752196,188.6,715,264.574072803818,206.75,351.5,251.6509239005492,28,28,28,0,0,0,0,0,0,0,7965,11287.833333333334,11909,1527.781879792473,1175.8,387,1769.8312235916733,1259.75,2290,1589.5421314013668,1081,1546.1666666666667,1634.5,234.23877893200253,199.8,297,177.21783205986918,187.25,215,155.0038305978275,3488,4561.333333333333,4716.5,504.5425871244391,449.8,366,592.5134260082214,392.5,136.5,499.989249884435,10,10,10,0,0,0,0,0,0,0,1254,1391,1285.5,309.0835917137412,318,313,219.81355736168777,169.75,293.5,139.03124648797478
KIT,1712,40697.5,41952,27698.60043846981,16354.6,18554,4764.747321737009,7151.75,2859,4878.474934597902,0.61055636,9.187202826666665,16.502133999999998,6.417442844344367,3.824236728,3.9527264000000004,1.5669463380274322,2.114220064999999,1.8469410799999995,1.542499773006236,2804,4233,4546.5,653.5747853153455,466.2,330,700.5753064446391,553.5,173.5,733.7637562594653,51,51,51,0,0,0,0,0,0,0,822,4380.333333333333,5183,1748.9757637606708,1478.6,2174,1151.7327120473742,1011.75,953.5,396.71171837998435,99,105.66666666666667,116,8.198915917499228,11.6,20,4.8,5.25,5,1.299038105676658,6315,12413.333333333334,13955.5,2931.1113174964125,2502.8,1808,2401.837413315064,1756.75,2964.5,2143.2998361171963,2165,2847.5,3014,336.9993817996308,288.4,58,360.6075983669784,313.75,63.5,340.46466409893407,367,1048.5,1212.5,310.97199766752846,201.6,44,270.1307831403152,230.25,76.5,255.07192613065044,28,28,28,0,0,0,0,0,0,0,5773,8173.166666666667,8677,1147.9727663242809,993.4,464,1273.3511063332062,1052.25,553.5,1160.9229894786304,650,797.6666666666666,833.5,134.80562137965745,134.2,38,104.87211259434035,108.75,77.5,103.576964137785,1881,2797,2954.5,411.58838661944776,254,4,408.6587818706457,297.25,583,443.743380232314,10,10,10,0,0,0,0,0,0,0,776,730.8333333333334,568,243.7344297021293,221.2,301,119.38408604164962,88.25,60.5,37.22482370676858
Uppsala University,2533,64931.166666666664,12261.5,42408.89621064848,22274.8,31608,10626.140492201295,11234,15027,5319.254036046784,0.64998716,11.481776359999998,20.205098,7.6547253658046275,4.0439489680000005,4.347478000000001,1.723516374433154,2.02433104,2.0821365799999993,0.7603282982873032,3897,5454.333333333333,5699,721.9858416586543,528.6,186,788.8375244624206,568,1051.5,873.2259157858292,51,51,51,0,0,0,0,0,0,0,3241,5520.833333333333,5747.5,1187.2370469099906,1459.4,1595,908.7082259999631,1189.5,1628.5,522.6071660434824,142,153.5,157,11.086778913041726,11.6,4,6.248199740725323,8.5,8.5,5.220153254455275,13723,19047.666666666668,20352,2910.7051646560762,2678.6,294,2778.068004927165,2529,3813.5,2878.921933641133,3276,4318.333333333333,4514,489.73450857468566,373.4,1391,511.95179460570307,385.75,44.5,565.6555378496705,208,372.1666666666667,394,86.34507642142789,65,30,36.943199644860215,40.75,34.5,24.283482040267618,28,28,28,0,0,0,0,0,0,0,6465,9050,9168.5,1207.563938955891,927.6,243,1343.7701589185556,979.75,138,1429.1431655016231,1837,2075,2021,275.7148285215481,260.6,222,189.66665495020467,238,307.5,218.38383639820967,2171,3077,3239.5,411.3323878973468,241.4,5,370.7989212497793,293.5,507.5,373.4665312983213,10,10,10,0,0,0,0,0,0,0,1238,1161.5,1560,363.69252123187795,331.8,496,188.98931186710004,202,293.5,95.21817053483016
Universidade de São Paulo,4075,87875.5,94847.5,55312.55176344094,30463.8,29226,10202.490213668427,10196.75,10464,6125.607699445011,0.41730672,6.319605353333333,6.91375185,4.092063025320985,2.2511258560000003,2.0124829999999996,0.6520056412866357,0.7623047550000001,0.7160101499999993,0.4333945521162271,9765,13521.666666666666,14411.5,1802.8574233390973,1549.8,5691,2086.9696116618466,1558.25,2582.5,1848.3921898504116,51,51,51,0,0,0,0,0,0,0,4123,5584.333333333333,5516.5,1087.2245500457677,1755.4,2103,780.725969851138,795.25,638.5,205.36841894507538,161,161,163.5,7.681145747868608,5.6,15,5.351635264103861,5,5.5,2.7386127875258306,22378,29758.166666666668,30855,4538.788069395716,4675.8,3110,4559.867033149103,4280,3216,3695.1233402959638,8152,10688.166666666666,11368.5,1207.785772487084,997.4,3706,1367.777116346081,1140,397.5,1205.6253564022284,604,1079.6666666666667,1199.5,246.34303093225284,153.8,444,160.2577923222456,194,100.5,148.82036151011056,28,28,28,0,0,0,0,0,0,0,16442,21983.833333333332,22543.5,2748.035990585923,2539.4,631,3218.117499408622,2141.75,3590,2864.937641118913,3371,5292.666666666667,5697.5,899.0802090037474,707,23,979.0401421800844,787.5,1304,993.3646108051162,7260,8362,8415,681.4687569262927,801.6,55,753.9593092468585,786.75,495.5,378.99101242641626,10,10,10,0,0,0,0,0,0,0,1175,1394.5,1646,333.0294031062923,521.4,651,252.66230427192735,431.25,536,236.57068182680626
